fips,month,avg_temp,min_temp,max_temp
17183,2019-12-01,32.1,25.3,38.9
17185,2019-12-01,38,30.9,45
17187,2019-12-01,27.5,20.5,34.6
17189,2019-12-01,36,28.7,43.4
17191,2019-12-01,37.3,30,44.6
17193,2019-12-01,37.8,29.4,46.1
17195,2019-12-01,27.6,21,34.1
17197,2019-12-01,29.8,23.3,36.3
17199,2019-12-01,37.4,30.4,44.5
17201,2019-12-01,27.2,20.5,33.8
17203,2019-12-01,30.2,23.2,37.1
18001,2019-12-01,32.7,26.9,38.6
18003,2019-12-01,31.9,26,37.7
18005,2019-12-01,36.4,29.7,43.1
18007,2019-12-01,31.5,25,38
18009,2019-12-01,34,28.3,39.7
18011,2019-12-01,32.9,26.2,39.6
18013,2019-12-01,35.3,28.5,42.1
18015,2019-12-01,32.9,26.8,39
18017,2019-12-01,32.6,26.8,38.3
18019,2019-12-01,38.7,30.4,46.9
18021,2019-12-01,35.3,28.2,42.4
18023,2019-12-01,32.6,26.1,39.1
18025,2019-12-01,37.5,29.3,45.8
18027,2019-12-01,36.7,29.3,44
18029,2019-12-01,37,30.1,43.8
18031,2019-12-01,35.8,29.5,42
18033,2019-12-01,30.8,25,36.6
18035,2019-12-01,34.9,29,40.7
18037,2019-12-01,37.2,29.4,44.9
18039,2019-12-01,31.3,25.8,36.8
18041,2019-12-01,34.8,28.7,40.9
18043,2019-12-01,38.9,30.5,47.2
18045,2019-12-01,32.6,26,39.2
18047,2019-12-01,35.6,29.1,42
18049,2019-12-01,31.9,26.2,37.5
18051,2019-12-01,38.3,31.1,45.5
18053,2019-12-01,34.2,28.7,39.7
18055,2019-12-01,36,28.6,43.4
18057,2019-12-01,34.2,27.4,41
18059,2019-12-01,35,28.7,41.3
18061,2019-12-01,38.8,30.3,47.3
18063,2019-12-01,33.4,26.8,40
18065,2019-12-01,34.3,28.6,40
18067,2019-12-01,33,27.1,38.9
18069,2019-12-01,33.1,27.6,38.5
18071,2019-12-01,36.9,29.6,44.1
18073,2019-12-01,31.4,25.4,37.5
18075,2019-12-01,33.6,27.8,39.4
18077,2019-12-01,38,30.6,45.4
18079,2019-12-01,37,30,44.1
18081,2019-12-01,34.8,28.2,41.4
18083,2019-12-01,37,29.9,44.2
18085,2019-12-01,31.8,26.1,37.4
18087,2019-12-01,31,25.5,36.6
18089,2019-12-01,31.2,25.5,36.9
18091,2019-12-01,31.2,25.5,36.8
18093,2019-12-01,36,28.7,43.3
18095,2019-12-01,35,29,41.1
18097,2019-12-01,34.3,27.5,41.1
18099,2019-12-01,31.4,26,36.9
18101,2019-12-01,36.5,29.1,43.8
18103,2019-12-01,32.6,27,38.1
18105,2019-12-01,35,28.1,41.8
18107,2019-12-01,32.8,26.2,39.4
18109,2019-12-01,34.6,27.9,41.2
18111,2019-12-01,31.7,25.4,38
18113,2019-12-01,31.5,25.7,37.3
18115,2019-12-01,38.1,30.9,45.3
18117,2019-12-01,36.9,29,44.7
18119,2019-12-01,35.2,28.2,42.2
18121,2019-12-01,33.1,26.6,39.6
18123,2019-12-01,37.7,29.5,46
18125,2019-12-01,37.5,30.2,44.8
18127,2019-12-01,31.2,25.9,36.6
18129,2019-12-01,37.7,29.8,45.6
18131,2019-12-01,31.8,25.9,37.7
18133,2019-12-01,33.5,26.8,40.1
18135,2019-12-01,33.9,28,39.8
18137,2019-12-01,36.4,29.6,43.2
18139,2019-12-01,35.1,29.2,41
18141,2019-12-01,31.3,25.8,36.9
18143,2019-12-01,37.9,30.1,45.7
18145,2019-12-01,35.6,29.4,41.9
18147,2019-12-01,37.8,29.9,45.6
18149,2019-12-01,31.5,26,37
18151,2019-12-01,30.4,24.7,36
18153,2019-12-01,36.4,29.3,43.5
18155,2019-12-01,38.6,31.2,45.9
18157,2019-12-01,32.6,26.2,38.9
18159,2019-12-01,33.2,27,39.3
18161,2019-12-01,34.9,28.5,41.4
18163,2019-12-01,37.8,30.4,45.1
18165,2019-12-01,33.2,26.6,39.9
18167,2019-12-01,35.3,28.3,42.2
18169,2019-12-01,32.7,27.2,38.1
18171,2019-12-01,32,25.3,38.6
18173,2019-12-01,37.6,30.1,45.2
18175,2019-12-01,37.2,29.2,45
18177,2019-12-01,34.3,28.1,40.5
18179,2019-12-01,33.2,27.5,38.8
18181,2019-12-01,31.9,25.9,38
18183,2019-12-01,32.3,26.4,38.2
19001,2019-12-01,24.4,16.6,32.2
19003,2019-12-01,24.9,16.8,33
19005,2019-12-01,22.6,15.8,29.4
19007,2019-12-01,26.1,18.2,34
19009,2019-12-01,23.6,16.1,31.1
19011,2019-12-01,23,16.5,29.4
19013,2019-12-01,22.7,15.6,29.8
19015,2019-12-01,23,15.7,30.3
19017,2019-12-01,21.6,14.2,29
19019,2019-12-01,22.5,15.8,29.1
19021,2019-12-01,20.1,13.2,27
19023,2019-12-01,21.5,14,29
19025,2019-12-01,20.9,13,28.7
19027,2019-12-01,22.6,15.1,30.2
19029,2019-12-01,24.7,17.1,32.3
19031,2019-12-01,25.2,18.8,31.6
19033,2019-12-01,19.9,12.9,27
19035,2019-12-01,20.2,13.1,27.4
19037,2019-12-01,20.6,13.4,27.9
19039,2019-12-01,25.4,17.5,33.4
19041,2019-12-01,19.1,11.3,26.9
19043,2019-12-01,23.4,16.6,30.2
19045,2019-12-01,26.9,21,32.9
19047,2019-12-01,23.2,15.5,30.8
19049,2019-12-01,24.1,16.6,31.7
19051,2019-12-01,26.5,19.4,33.7
19053,2019-12-01,26.4,18.5,34.3
19055,2019-12-01,23.7,17.2,30.1
19057,2019-12-01,27.5,20.8,34.2
19059,2019-12-01,17.9,10.5,25.3
19061,2019-12-01,24.6,18.4,30.8
19063,2019-12-01,18.3,11.1,25.5
19065,2019-12-01,21.7,14.1,29.3
19067,2019-12-01,20.4,13.2,27.6
19069,2019-12-01,20.6,13.3,28
19071,2019-12-01,27,19.2,34.7
19073,2019-12-01,22.8,15.1,30.4
19075,2019-12-01,22.5,15.1,30
19077,2019-12-01,24.2,16.5,31.9
19079,2019-12-01,20.8,13.7,28
19081,2019-12-01,19.6,12.1,27
19083,2019-12-01,21.7,14.3,29.1
19085,2019-12-01,23.9,16.1,31.7
19087,2019-12-01,26.2,19.5,33
19089,2019-12-01,19.9,12.7,27.1
19091,2019-12-01,20.1,12.6,27.7
19093,2019-12-01,21.8,14.7,28.9
19095,2019-12-01,24.5,17.6,31.4
19097,2019-12-01,26.3,20.3,32.3
19099,2019-12-01,24.2,17,31.5
19101,2019-12-01,25.6,18.8,32.5
19103,2019-12-01,24.9,18.2,31.7
19105,2019-12-01,25.5,19.6,31.5
19107,2019-12-01,25.3,17.9,32.8
19109,2019-12-01,19.2,11.8,26.5
19111,2019-12-01,28,21.2,34.7
19113,2019-12-01,23.4,17,29.9
19115,2019-12-01,26.8,19.9,33.6
19117,2019-12-01,25.5,17.6,33.5
19119,2019-12-01,18.8,11.7,25.8
19121,2019-12-01,24.6,16.7,32.4
19123,2019-12-01,24.9,17.4,32.4
19125,2019-12-01,24.3,16.5,32.2
19127,2019-12-01,23.4,16.1,30.8
19129,2019-12-01,26.1,18.2,34
19131,2019-12-01,19.8,12.8,26.9
19133,2019-12-01,23.3,15.8,30.8
19135,2019-12-01,25.8,18.2,33.4
19137,2019-12-01,25.8,17.9,33.7
19139,2019-12-01,25.7,18.8,32.7
19141,2019-12-01,18.8,11.1,26.6
19143,2019-12-01,17.5,10.3,24.6
19145,2019-12-01,27,19.4,34.6
19147,2019-12-01,18.9,11.1,26.6
19149,2019-12-01,20.7,13.2,28.2
19151,2019-12-01,19.9,12.2,27.7
19153,2019-12-01,24,16.8,31.3
19155,2019-12-01,24.8,17,32.6
19157,2019-12-01,24.4,17.2,31.6
19159,2019-12-01,26.1,18.2,33.9
19161,2019-12-01,21.4,14.1,28.6
19163,2019-12-01,26.4,20.3,32.6
19165,2019-12-01,23.7,15.9,31.4
19167,2019-12-01,19.2,11.7,26.7
19169,2019-12-01,22.8,15.6,30.1
19171,2019-12-01,23.3,16.1,30.5
19173,2019-12-01,26.2,18.5,33.8
19175,2019-12-01,25,16.7,33.3
19177,2019-12-01,26.5,19.8,33.2
19179,2019-12-01,26,18.9,33.1
19181,2019-12-01,24.8,16.9,32.6
19183,2019-12-01,25.7,18.8,32.6
19185,2019-12-01,25.9,17.9,33.8
19187,2019-12-01,21,13.5,28.4
19189,2019-12-01,19.1,12.1,26.1
19191,2019-12-01,21.8,14.9,28.8
19193,2019-12-01,22.2,15,29.4
19195,2019-12-01,19.2,12.1,26.4
19197,2019-12-01,19.9,12.6,27.3
20001,2019-12-01,35.7,26.8,44.7
20003,2019-12-01,34.2,25.6,42.9
20005,2019-12-01,30.7,23,38.4
20007,2019-12-01,36.9,25.2,48.7
20009,2019-12-01,32.7,23.3,42.2
20011,2019-12-01,35.9,27.3,44.5
20013,2019-12-01,29.4,21.6,37.3
20015,2019-12-01,35.4,25.5,45.4
20017,2019-12-01,33.3,23.9,42.7
20019,2019-12-01,37.9,27.5,48.4
20021,2019-12-01,38.9,30,47.8
20023,2019-12-01,33.3,19.2,47.4
20025,2019-12-01,36.8,23.8,49.9
20027,2019-12-01,31.2,22.8,39.7
20029,2019-12-01,30.7,22.4,39
20031,2019-12-01,34.1,25,43.2
20033,2019-12-01,36.9,24.3,49.5
20035,2019-12-01,37.4,26.6,48.3
20037,2019-12-01,37.3,28.3,46.3
20039,2019-12-01,31.6,19.4,43.7
20041,2019-12-01,32.8,24.1,41.4
20043,2019-12-01,30,22.5,37.6
20045,2019-12-01,32.7,24.6,40.8
20047,2019-12-01,34.8,23.3,46.3
20049,2019-12-01,36.8,26.8,46.7
20051,2019-12-01,32.7,21.8,43.6
20053,2019-12-01,33.3,24.2,42.4
20055,2019-12-01,35.2,21.2,49.3
20057,2019-12-01,35.5,22.9,48
20059,2019-12-01,33.8,25.4,42.2
20061,2019-12-01,32.2,23.8,40.7
20063,2019-12-01,33.4,20.5,46.2
20065,2019-12-01,32,20.5,43.5
20067,2019-12-01,36.3,21.4,51.3
20069,2019-12-01,35.4,22,48.7
20071,2019-12-01,34.5,19.3,49.6
20073,2019-12-01,35.1,25.6,44.6
20075,2019-12-01,35.9,20.1,51.7
20077,2019-12-01,37.5,26.6,48.3
20079,2019-12-01,35,25,44.9
20081,2019-12-01,35.8,21.5,50.1
20083,2019-12-01,34.9,22.6,47.2
20085,2019-12-01,30.7,22.6,38.7
20087,2019-12-01,31.5,23.6,39.4
20089,2019-12-01,29.9,21.2,38.5
20091,2019-12-01,32.5,24.6,40.3
20093,2019-12-01,36,21.2,50.7
20095,2019-12-01,36.1,25.5,46.7
20097,2019-12-01,35.6,23.7,47.6
20099,2019-12-01,38.5,29.1,48
20101,2019-12-01,34.2,21,47.4
20103,2019-12-01,32,24.1,39.9
20105,2019-12-01,32.3,22.8,41.8
20107,2019-12-01,34.9,26.6,43.2
20109,2019-12-01,34.4,20.4,48.5
20111,2019-12-01,33.3,23.8,42.9
20113,2019-12-01,34.2,25,43.4
20115,2019-12-01,34,25,43.1
20117,2019-12-01,28.6,19.9,37.4
20119,2019-12-01,36.4,22.6,50.2
20121,2019-12-01,33.5,25.6,41.4
20123,2019-12-01,31,21.9,40.2
20125,2019-12-01,38.5,28.8,48.1
20127,2019-12-01,32.8,23.8,41.8
20129,2019-12-01,37.4,22.7,52.2
20131,2019-12-01,28.9,20.6,37.2
20133,2019-12-01,37,27.8,46.2
20135,2019-12-01,33.9,21.8,46
20137,2019-12-01,30.3,19,41.7
20139,2019-12-01,33.9,25,42.8
20141,2019-12-01,31.1,21.3,41
20143,2019-12-01,32.3,23.6,41.1
20145,2019-12-01,33.8,23.3,44.3
20147,2019-12-01,30.2,19.7,40.8
20149,2019-12-01,30.6,22.4,38.9
20151,2019-12-01,35.4,24.5,46.2
20153,2019-12-01,32.5,19.4,45.7
20155,2019-12-01,34.9,24.8,45
20157,2019-12-01,28.9,20.8,37.2
20159,2019-12-01,33.8,24.4,43.3
20161,2019-12-01,31.2,22.8,39.7
20163,2019-12-01,31.6,20.9,42.3
20165,2019-12-01,33.2,22.4,43.9
20167,2019-12-01,32.4,22.5,42.4
20169,2019-12-01,33.4,24.4,42.5
20171,2019-12-01,35,21,49
20173,2019-12-01,36.3,25.9,46.6
20175,2019-12-01,36.5,22,51
20177,2019-12-01,32.6,23.6,41.6
20179,2019-12-01,32.2,19.8,44.6
20181,2019-12-01,33.6,19.2,48.1
20183,2019-12-01,29.8,20.4,39.2
20185,2019-12-01,34,24.1,44
20187,2019-12-01,36.6,21.3,52
20189,2019-12-01,37,22.2,51.7
20191,2019-12-01,37.6,27.1,48.2
20193,2019-12-01,33.1,19.5,46.6
20195,2019-12-01,33.1,21.4,44.8
20197,2019-12-01,32.7,23.4,42
20199,2019-12-01,35,20.3,49.7
20201,2019-12-01,28.4,20,36.9
20203,2019-12-01,35,20.3,49.6
20205,2019-12-01,37.3,28.1,46.5
20207,2019-12-01,35.6,26.5,44.8
20209,2019-12-01,32.2,24.2,40.3
21001,2019-12-01,40.8,32.6,49
21003,2019-12-01,41.8,33,50.6
21005,2019-12-01,39.8,31.4,48.2
21007,2019-12-01,39.9,32.5,47.3
21009,2019-12-01,41.4,32,50.7
21011,2019-12-01,39.4,31.6,47.2
21013,2019-12-01,39.4,31.1,47.7
21015,2019-12-01,38,30.9,45.2
21017,2019-12-01,39.5,31.9,47.1
21019,2019-12-01,39.5,31.1,48
21021,2019-12-01,39.4,31,47.7
21023,2019-12-01,38.5,30.8,46.2
21025,2019-12-01,41.1,32.4,49.8
21027,2019-12-01,38.8,29.6,48
21029,2019-12-01,40,31.4,48.5
21031,2019-12-01,41.7,33.4,50.1
21033,2019-12-01,40.8,32.5,49
21035,2019-12-01,40.1,32.2,48
21037,2019-12-01,38.3,30.9,45.7
21039,2019-12-01,40.3,32.6,47.9
21041,2019-12-01,39.3,31.6,46.9
21043,2019-12-01,38.9,30.3,47.4
21045,2019-12-01,39.8,31.5,48.1
21047,2019-12-01,41.8,34.1,49.5
21049,2019-12-01,39.9,32.2,47.6
21051,2019-12-01,40.6,32.1,49.2
21053,2019-12-01,42,34.1,49.8
21055,2019-12-01,39.7,31.8,47.7
21057,2019-12-01,42.2,33.8,50.7
21059,2019-12-01,38.7,30.5,46.9
21061,2019-12-01,41.5,32.6,50.4
21063,2019-12-01,39.5,30.6,48.3
21065,2019-12-01,40.4,32.4,48.4
21067,2019-12-01,39.7,32.1,47.3
21069,2019-12-01,38.8,30.9,46.6
21071,2019-12-01,41.8,32.9,50.8
21073,2019-12-01,39.9,31.7,48.1
21075,2019-12-01,41,33,49
21077,2019-12-01,39.2,31.7,46.8
21079,2019-12-01,39.6,31.5,47.8
21081,2019-12-01,38.9,31.4,46.4
21083,2019-12-01,40.2,32.4,48
21085,2019-12-01,40.4,31.2,49.6
21087,2019-12-01,40.9,32,49.7
21089,2019-12-01,38.6,30.3,46.8
21091,2019-12-01,38.3,29.8,46.7
21093,2019-12-01,39.7,30.7,48.7
21095,2019-12-01,39,31.2,46.7
21097,2019-12-01,39.3,31.7,46.9
21099,2019-12-01,40.9,31.6,50.1
21101,2019-12-01,38.1,30.3,45.8
21103,2019-12-01,39.2,31,47.3
21105,2019-12-01,40.6,32.8,48.3
21107,2019-12-01,40.7,32.4,49
21109,2019-12-01,39.9,31.7,48.1
21111,2019-12-01,39.8,31.6,48.1
21113,2019-12-01,39.8,32,47.6
21115,2019-12-01,41.2,31.8,50.7
21117,2019-12-01,38,30.8,45.3
21119,2019-12-01,40.9,32.5,49.3
21121,2019-12-01,40.5,32,49
21123,2019-12-01,40,31.1,49
21125,2019-12-01,40.7,32.5,49
21127,2019-12-01,40.8,31.3,50.2
21129,2019-12-01,40.8,32.5,49
21131,2019-12-01,40.4,32,48.7
21133,2019-12-01,40.1,32.1,48.1
21135,2019-12-01,38.3,30.2,46.4
21137,2019-12-01,39.4,31,47.7
21139,2019-12-01,40,32.2,47.8
21141,2019-12-01,42,34.1,49.8
21143,2019-12-01,40.7,32.6,48.8
21145,2019-12-01,40.2,32.4,47.9
21147,2019-12-01,41.1,33.1,49.1
21149,2019-12-01,39.9,31.6,48.1
21151,2019-12-01,40,32,47.9
21153,2019-12-01,41,32,49.9
21155,2019-12-01,40,31.4,48.6
21157,2019-12-01,40.3,32.4,48.2
21159,2019-12-01,42,32.2,51.8
21161,2019-12-01,38.4,30.4,46.3
21163,2019-12-01,38.8,30,47.6
21165,2019-12-01,39.6,31.7,47.4
21167,2019-12-01,39.7,31.5,48
21169,2019-12-01,40.9,31.6,50.1
21171,2019-12-01,41.7,32.4,50.9
21173,2019-12-01,39.7,32,47.5
21175,2019-12-01,40,31.4,48.6
21177,2019-12-01,41.4,33.1,49.7
21179,2019-12-01,40,31.3,48.6
21181,2019-12-01,39.2,31.4,46.9
21183,2019-12-01,40.5,31.8,49.1
21185,2019-12-01,38.9,30.6,47
21187,2019-12-01,39.4,31.6,47.2
21189,2019-12-01,41,32.5,49.4
21191,2019-12-01,38.9,31.3,46.4
21193,2019-12-01,40.9,32.5,49.4
21195,2019-12-01,41.6,32.9,50.3
21197,2019-12-01,40.2,32.3,48.1
21199,2019-12-01,40.8,32.6,49
21201,2019-12-01,38.9,31.1,46.7
21203,2019-12-01,39.8,31.6,48
21205,2019-12-01,38.7,30.7,46.7
21207,2019-12-01,41,33,49.1
21209,2019-12-01,39.6,31.8,47.3
21211,2019-12-01,39.2,30.6,47.7
21213,2019-12-01,41.8,33.7,49.9
21215,2019-12-01,39.6,31,48.2
21217,2019-12-01,40.3,31.9,48.7
21219,2019-12-01,42,34.4,49.6
21221,2019-12-01,41.3,33.4,49.2
21223,2019-12-01,38.8,31,46.5
21225,2019-12-01,38.5,30.4,46.6
21227,2019-12-01,42.1,33.6,50.5
21229,2019-12-01,39.8,31.2,48.3
21231,2019-12-01,41.4,33.5,49.4
21233,2019-12-01,39.5,31.4,47.6
21235,2019-12-01,41,32.9,49
21237,2019-12-01,40.3,32,48.6
21239,2019-12-01,40,32.1,47.9
22001,2019-12-01,55.2,46.4,64.1
22003,2019-12-01,54.4,45.4,63.4
22005,2019-12-01,56.6,47.2,66
22007,2019-12-01,57.6,48.6,66.6
22009,2019-12-01,53.3,44.2,62.4
22011,2019-12-01,54.6,45.4,63.8
22013,2019-12-01,50.5,40,60.8
22015,2019-12-01,50,40.6,59.5
22017,2019-12-01,50.3,40.9,59.7
22019,2019-12-01,56.5,47.8,65.1
22021,2019-12-01,50.6,40.9,60.2
22023,2019-12-01,57.4,49.8,65.1
22025,2019-12-01,51.2,41.8,60.6
22027,2019-12-01,48.8,38.5,59.1
22029,2019-12-01,51.8,42.4,61.2
22031,2019-12-01,50.7,41.1,60.2
22033,2019-12-01,55.9,46.5,65.2
22035,2019-12-01,49.6,41.6,57.5
22037,2019-12-01,54.9,45.6,64.2
22039,2019-12-01,54.2,45,63.3
22041,2019-12-01,50.5,41.3,59.8
22043,2019-12-01,51.6,42.1,61.2
22045,2019-12-01,56.9,48.7,65
22047,2019-12-01,56.4,47.3,65.6
22049,2019-12-01,50,39.4,60.7
22051,2019-12-01,57.9,50.1,65.7
22053,2019-12-01,55.9,47.4,64.4
22055,2019-12-01,55.6,46.7,64.6
22057,2019-12-01,58.4,50.5,66.3
22059,2019-12-01,51.5,42.1,61
22061,2019-12-01,49.5,38.6,60.4
22063,2019-12-01,55.8,46.1,65.5
22065,2019-12-01,50.8,42.2,59.5
22067,2019-12-01,49.4,40.2,58.6
22069,2019-12-01,51.4,41.9,60.9
22071,2019-12-01,57.2,49.2,65.2
22073,2019-12-01,49.8,39.9,59.6
22075,2019-12-01,58.1,51.3,64.9
22077,2019-12-01,55.2,46.4,64
22079,2019-12-01,53,43.6,62.3
22081,2019-12-01,50.8,41.1,60.5
22083,2019-12-01,50,40.8,59.1
22085,2019-12-01,51.5,42.2,60.8
22087,2019-12-01,57,49.6,64.3
22089,2019-12-01,57.8,49.2,66.5
22091,2019-12-01,54.5,44.5,64.5
22093,2019-12-01,57.2,47.9,66.5
22095,2019-12-01,57.1,47.9,66.3
22097,2019-12-01,54.5,45.1,63.8
22099,2019-12-01,56.5,47.4,65.5
22101,2019-12-01,57.8,49.9,65.6
22103,2019-12-01,55.6,45.9,65.4
22105,2019-12-01,55.1,45,65.2
22107,2019-12-01,51,41.7,60.4
22109,2019-12-01,59.1,51.3,66.9
22111,2019-12-01,49.3,39.2,59.3
22113,2019-12-01,56.7,48.7,64.7
22115,2019-12-01,52.8,43.4,62.1
22117,2019-12-01,54.1,43.8,64.4
22119,2019-12-01,49.5,39.6,59.4
22121,2019-12-01,56.2,47.1,65.2
22123,2019-12-01,49.3,41,57.7
22125,2019-12-01,54.8,46.3,63.4
22127,2019-12-01,50.9,40.9,61
23001,2019-12-01,24.4,15.8,32.9
23003,2019-12-01,15.8,7.2,24.4
23005,2019-12-01,25.9,17.1,34.7
23007,2019-12-01,20.2,12.5,28
23009,2019-12-01,25.2,17.5,32.9
23011,2019-12-01,24.4,16.2,32.7
23013,2019-12-01,26.4,19.1,33.7
23015,2019-12-01,26.2,18.4,34
23017,2019-12-01,22.6,13.8,31.4
23019,2019-12-01,21.9,13.5,30.2
23021,2019-12-01,18.6,10.4,26.7
23023,2019-12-01,26.1,17.9,34.3
23025,2019-12-01,18.9,11,26.9
23027,2019-12-01,24.4,16.6,32.2
23029,2019-12-01,24.9,18.1,31.8
23031,2019-12-01,27.6,19.1,36
24001,2019-12-01,35.2,27.2,43.2
24003,2019-12-01,40.8,32.6,49.1
24005,2019-12-01,37.9,29.3,46.5
24009,2019-12-01,41,32.6,49.4
24011,2019-12-01,40.2,31.2,49.1
24013,2019-12-01,36.8,28.5,45.1
24015,2019-12-01,38.3,30,46.6
24017,2019-12-01,41.3,32.5,50.1
24019,2019-12-01,41.5,32.8,50.2
24021,2019-12-01,37.3,29.3,45.3
24023,2019-12-01,32.9,25.2,40.6
24025,2019-12-01,37.8,29.2,46.3
24027,2019-12-01,38.4,29.7,47
24029,2019-12-01,39,30.7,47.3
24031,2019-12-01,38.7,30.7,46.6
24033,2019-12-01,40.2,31.6,48.8
24035,2019-12-01,39.6,31.2,48
24037,2019-12-01,41.1,32.4,49.8
24039,2019-12-01,42.7,33.8,51.6
24041,2019-12-01,40.9,32.8,48.9
24043,2019-12-01,36.6,28.2,45.1
24045,2019-12-01,42.3,32.8,51.7
24047,2019-12-01,43.1,34.2,52
24510,2019-12-01,40.3,31.7,48.8
NA511,2019-12-01,40.1,31.8,48.5
25001,2019-12-01,35.8,28.8,42.8
25003,2019-12-01,28.4,20.3,36.4
25005,2019-12-01,35,26.9,43.1
25007,2019-12-01,36,28.2,43.8
25009,2019-12-01,32.4,23.6,41.2
25011,2019-12-01,29.6,21.2,38
25013,2019-12-01,31,22.4,39.6
25015,2019-12-01,30.1,21.6,38.6
25017,2019-12-01,32.5,23.7,41.3
25019,2019-12-01,36.8,30.1,43.6
25021,2019-12-01,34.3,25.6,43
25023,2019-12-01,35.1,26.8,43.3
25025,2019-12-01,35.1,26.7,43.4
25027,2019-12-01,31.3,22.8,39.8
26001,2019-12-01,26.7,21.1,32.3
26003,2019-12-01,22.6,16.5,28.8
26005,2019-12-01,31.2,26,36.4
26007,2019-12-01,26.9,21.3,32.5
26009,2019-12-01,27.3,22.7,32
26011,2019-12-01,29.2,24.6,33.8
26013,2019-12-01,19.3,12.7,25.9
26015,2019-12-01,30,24.8,35.3
26017,2019-12-01,30.3,25.9,34.7
26019,2019-12-01,27.6,22,33.2
26021,2019-12-01,31.9,26.6,37.3
26023,2019-12-01,30.3,24.4,36.3
26025,2019-12-01,30.3,24.9,35.7
26027,2019-12-01,31.1,25.5,36.7
26029,2019-12-01,27.2,22.6,31.9
26031,2019-12-01,26.1,20.9,31.4
26033,2019-12-01,24,18.6,29.5
26035,2019-12-01,27.2,22,32.5
26037,2019-12-01,30.1,24.9,35.2
26039,2019-12-01,25.6,20.1,31.1
26041,2019-12-01,23.5,16.8,30.2
26043,2019-12-01,20.2,12.9,27.4
26045,2019-12-01,30,24.7,35.3
26047,2019-12-01,26.7,22,31.5
26049,2019-12-01,30.1,24.8,35.4
26051,2019-12-01,28.4,23.5,33.3
26053,2019-12-01,18,10.8,25.2
26055,2019-12-01,28,22.8,33.1
26057,2019-12-01,30.1,24.9,35.2
26059,2019-12-01,30.2,24.5,35.8
26061,2019-12-01,20.7,14,27.4
26063,2019-12-01,30,25.6,34.3
26065,2019-12-01,30.1,24.7,35.5
26067,2019-12-01,29.7,24.3,35.1
26069,2019-12-01,28.2,22.9,33.4
26071,2019-12-01,18.1,10.7,25.4
26073,2019-12-01,29,23.6,34.3
26075,2019-12-01,30.4,24.8,36
26077,2019-12-01,30.7,25.4,35.9
26079,2019-12-01,26.4,21.1,31.6
26081,2019-12-01,29.9,24.4,35.5
26083,2019-12-01,21,14.9,27
26085,2019-12-01,27.5,21.9,33.2
26087,2019-12-01,30.2,25.2,35.2
26089,2019-12-01,28.5,24.1,33
26091,2019-12-01,31.5,25.5,37.5
26093,2019-12-01,30.2,24.5,35.8
26095,2019-12-01,23,17.3,28.7
26097,2019-12-01,24.5,19.3,29.8
26099,2019-12-01,32.2,27,37.3
26101,2019-12-01,27.8,22,33.7
26103,2019-12-01,20.1,13.6,26.7
26105,2019-12-01,28.3,22.8,33.9
26107,2019-12-01,27.8,22.2,33.3
26109,2019-12-01,23.2,16,30.4
26111,2019-12-01,29.9,25.1,34.8
26113,2019-12-01,26.3,20.7,31.8
26115,2019-12-01,33.2,27.8,38.6
26117,2019-12-01,28.8,23.2,34.4
26119,2019-12-01,25.8,20.3,31.4
26121,2019-12-01,30.1,24.6,35.7
26123,2019-12-01,28.4,22.8,34.1
26125,2019-12-01,30.6,25,36.3
26127,2019-12-01,28.7,23.1,34.3
26129,2019-12-01,27.1,21.7,32.5
26131,2019-12-01,19.8,12.9,26.7
26133,2019-12-01,26.6,21,32.1
26135,2019-12-01,26,20.4,31.5
26137,2019-12-01,24.9,19.7,30.2
26139,2019-12-01,31,25.6,36.4
26141,2019-12-01,26.6,21.3,31.8
26143,2019-12-01,26.6,21.2,32
26145,2019-12-01,30.4,25.4,35.5
26147,2019-12-01,31.7,27,36.4
26149,2019-12-01,30.9,25.3,36.5
26151,2019-12-01,30.6,26.4,34.8
26153,2019-12-01,23.4,17.2,29.6
26155,2019-12-01,30,24.9,35.1
26157,2019-12-01,30.2,25.6,34.9
26159,2019-12-01,31.4,26.2,36.7
26161,2019-12-01,31,25.4,36.7
26163,2019-12-01,32.5,27.2,37.8
26165,2019-12-01,26.5,20.8,32.1
27001,2019-12-01,13.5,5.4,21.6
27003,2019-12-01,18.2,10.5,25.8
27005,2019-12-01,10.7,1.7,19.8
27007,2019-12-01,10.1,1.5,18.7
27009,2019-12-01,15.6,8.2,23.1
27011,2019-12-01,14.1,5.8,22.4
27013,2019-12-01,18.2,11.2,25.1
27015,2019-12-01,17.6,10.2,25.1
27017,2019-12-01,13.8,5.8,21.9
27019,2019-12-01,18.2,10.6,25.7
27021,2019-12-01,13.6,5.5,21.7
27023,2019-12-01,15.1,7,23.3
27025,2019-12-01,18.7,10.8,26.5
27027,2019-12-01,10.8,1.9,19.6
27029,2019-12-01,9.8,1.1,18.6
27031,2019-12-01,13.5,5.3,21.6
27033,2019-12-01,17.6,10.2,25
27035,2019-12-01,14.6,7,22.2
27037,2019-12-01,19.8,12.8,26.8
27039,2019-12-01,19,11.9,26.2
27041,2019-12-01,13.5,5.2,21.8
27043,2019-12-01,19.4,12.7,26.1
27045,2019-12-01,19.9,12.5,27.3
27047,2019-12-01,19.4,12.5,26.4
27049,2019-12-01,19.9,12.9,26.9
27051,2019-12-01,13.8,5.4,22.1
27053,2019-12-01,18.5,11,26
