fips,month,rent,rent_yoy,rent_index
06007,2018-08-01,1160,-1036,92.43027888446214
06007,2018-09-01,1157,-1055,92.19123505976096
06007,2018-10-01,1155,-1073,92.03187250996015
06007,2018-11-01,1160,-1070,92.43027888446214
06007,2018-12-01,1180,-1054,94.02390438247012
06007,2019-01-01,1182,-1048,94.18326693227091
06007,2019-02-01,1200,-1024,95.61752988047809
06007,2019-03-01,1202,-1024,95.77689243027888
06007,2019-04-01,1231,-995,98.08764940239044
06007,2019-05-01,1253,-975,99.8406374501992
06007,2019-06-01,1270,-980,101.19521912350598
06007,2019-07-01,1272,-1016,101.35458167330678
06007,2019-08-01,1265,-1055,100.79681274900398
06007,2019-09-01,1262,-1052,100.55776892430279
06007,2019-10-01,1264,-1046,100.7171314741036
06007,2019-11-01,1262,-1058,100.55776892430279
06007,2019-12-01,1268,-1092,101.03585657370517
06007,2020-01-01,1268,-1096,101.03585657370517
06007,2020-02-01,1255,-1145,100
06007,2020-03-01,1246,-1158,99.28286852589642
06007,2020-04-01,1234,-1228,98.32669322709164
06007,2020-05-01,1246,-1260,99.28286852589642
06007,2020-06-01,1248,-1292,99.44223107569721
06007,2020-07-01,1253,-1291,99.8406374501992
06007,2020-08-01,1252,-1278,99.76095617529882
06007,2020-09-01,1255,-1269,100
06007,2020-10-01,1259,-1269,100.31872509960161
06007,2020-11-01,1263,-1261,100.63745019920319
06007,2020-12-01,1266,-1270,100.87649402390437
06007,2021-01-01,1273,-1263,101.43426294820716
06007,2021-02-01,1276,-1234,101.67330677290836
06007,2021-03-01,1285,-1207,102.39043824701196
06013,2018-01-01,1981,-1893,96.39902676399026
06013,2018-02-01,1991,-1893,96.88564476885645
06013,2018-03-01,2006,-1932,97.61557177615572
06013,2018-04-01,2031,-1993,98.83211678832117
06013,2018-05-01,2034,-2002,98.97810218978103
06013,2018-06-01,2036,-2066,99.07542579075425
06013,2018-07-01,2044,-2094,99.4647201946472
06013,2018-08-01,2045,-2099,99.51338199513383
06013,2018-09-01,2045,-2045,99.51338199513383
06013,2018-10-01,2046,-1956,99.56204379562044
06013,2018-11-01,2055,-1925,100
06013,2018-12-01,2053,-1911,99.90267639902677
06013,2019-01-01,2045,-1917,99.51338199513383
06013,2019-02-01,2031,-1951,98.83211678832117
06013,2019-03-01,2039,-1973,99.22141119221412
06013,2019-04-01,2054,-2008,99.95133819951339
06013,2019-05-01,2080,-1988,101.21654501216545
06013,2019-06-01,2098,-1974,102.09245742092456
06013,2019-07-01,2105,-1983,102.4330900243309
06013,2019-08-01,2088,-2002,101.60583941605839
06013,2019-09-01,2074,-2016,100.92457420924575
06013,2019-10-01,2052,-2040,99.85401459854015
06013,2019-11-01,2058,-2052,100.14598540145985
06013,2019-12-01,2045,-2061,99.51338199513383
06013,2020-01-01,2053,-2037,99.90267639902677
06013,2020-02-01,2055,-2007,100
06013,2020-03-01,2077,-2001,101.07055961070559
06013,2020-04-01,2074,-2034,100.92457420924575
06013,2020-05-01,2051,-2109,99.80535279805352
06013,2020-06-01,2028,-2168,98.6861313868613
06013,2020-07-01,2032,-2178,98.88077858880779
06013,2020-08-01,2035,-2141,99.02676399026764
06013,2020-09-01,2027,-2121,98.63746958637469
06013,2020-10-01,2006,-2098,97.61557177615572
06013,2020-11-01,2004,-2112,97.51824817518249
06013,2020-12-01,2000,-2090,97.32360097323601
06013,2021-01-01,1994,-2112,97.03163017031629
06013,2021-02-01,1990,-2120,96.83698296836984
06013,2021-03-01,2007,-2147,97.66423357664233
06019,2018-01-01,982,-886,85.764192139738
06019,2018-02-01,981,-881,85.6768558951965
06019,2018-03-01,988,-876,86.2882096069869
06019,2018-04-01,1008,-884,88.0349344978166
06019,2018-05-01,1044,-878,91.17903930131004
06019,2018-06-01,1064,-874,92.92576419213974
06019,2018-07-01,1069,-873,93.36244541484716
06019,2018-08-01,1067,-897,93.1877729257642
06019,2018-09-01,1070,-920,93.44978165938865
06019,2018-10-01,1074,-916,93.7991266375546
06019,2018-11-01,1074,-890,93.7991266375546
06019,2018-12-01,1070,-892,93.44978165938865
06019,2019-01-01,1075,-889,93.88646288209607
06019,2019-02-01,1090,-872,95.19650655021834
06019,2019-03-01,1101,-875,96.15720524017468
06019,2019-04-01,1109,-907,96.85589519650655
06019,2019-05-01,1107,-981,96.68122270742357
06019,2019-06-01,1113,-1015,97.2052401746725
06019,2019-07-01,1124,-1014,98.16593886462883
06019,2019-08-01,1135,-999,99.12663755458514
06019,2019-09-01,1142,-998,99.73799126637554
06019,2019-10-01,1143,-1005,99.82532751091703
06019,2019-11-01,1137,-1011,99.30131004366812
06019,2019-12-01,1137,-1003,99.30131004366812
06019,2020-01-01,1136,-1014,99.21397379912665
06019,2020-02-01,1145,-1035,100
06019,2020-03-01,1148,-1054,100.26200873362446
06019,2020-04-01,1152,-1066,100.6113537117904
06019,2020-05-01,1144,-1070,99.91266375545852
06019,2020-06-01,1144,-1082,99.91266375545852
06019,2020-07-01,1153,-1095,100.69868995633189
06019,2020-08-01,1173,-1097,102.44541484716156
06019,2020-09-01,1193,-1091,104.19213973799127
06019,2020-10-01,1210,-1076,105.67685589519651
06019,2020-11-01,1221,-1053,106.63755458515286
06019,2020-12-01,1240,-1034,108.29694323144106
06019,2021-01-01,1256,-1016,109.69432314410481
06019,2021-02-01,1273,-1017,111.17903930131004
06019,2021-03-01,1283,-1013,112.05240174672488
06029,2018-01-01,927,-897,91.600790513834
06029,2018-02-01,904,-936,89.32806324110672
06029,2018-03-01,909,-883,89.82213438735178
06029,2018-04-01,920,-884,90.9090909090909
06029,2018-05-01,929,-879,91.79841897233202
06029,2018-06-01,933,-871,92.19367588932806
06029,2018-07-01,932,-856,92.09486166007905
06029,2018-08-01,934,-860,92.29249011857708
06029,2018-09-01,938,-884,92.68774703557312
06029,2018-10-01,943,-933,93.18181818181817
06029,2018-11-01,947,-967,93.57707509881423
06029,2018-12-01,959,-931,94.76284584980237
06029,2019-01-01,957,-897,94.56521739130434
06029,2019-02-01,964,-844,95.25691699604744
06029,2019-03-01,964,-854,95.25691699604744
06029,2019-04-01,974,-866,96.24505928853755
06029,2019-05-01,972,-886,96.04743083003953
06029,2019-06-01,973,-893,96.14624505928853
06029,2019-07-01,975,-889,96.34387351778656
06029,2019-08-01,989,-879,97.72727272727273
06029,2019-09-01,996,-880,98.41897233201581
06029,2019-10-01,1007,-879,99.50592885375494
06029,2019-11-01,1009,-885,99.70355731225297
06029,2019-12-01,1010,-908,99.80237154150198
06029,2020-01-01,1010,-904,99.80237154150198
06029,2020-02-01,1012,-916,100
06029,2020-03-01,1020,-908,100.7905138339921
06029,2020-04-01,1021,-927,100.88932806324111
06029,2020-05-01,1017,-927,100.49407114624506
06029,2020-06-01,1011,-935,99.90118577075098
06029,2020-07-01,1021,-929,100.88932806324111
06029,2020-08-01,1039,-939,102.66798418972331
06029,2020-09-01,1061,-931,104.84189723320159
06029,2020-10-01,1073,-941,106.02766798418972
06029,2020-11-01,1083,-935,107.01581027667983
06029,2020-12-01,1093,-927,108.00395256916997
06029,2021-01-01,1091,-929,107.80632411067195
06029,2021-02-01,1098,-926,108.49802371541502
06029,2021-03-01,1103,-937,108.99209486166008
06037,2018-01-01,1750,-1696,95.83789704271632
06037,2018-02-01,1750,-1742,95.83789704271632
06037,2018-03-01,1763,-1751,96.54983570646222
06037,2018-04-01,1769,-1721,96.87842278203725
06037,2018-05-01,1778,-1710,97.37130339539978
06037,2018-06-01,1787,-1701,97.86418400876232
06037,2018-07-01,1801,-1691,98.63088718510406
06037,2018-08-01,1817,-1691,99.50711938663746
06037,2018-09-01,1823,-1707,99.83570646221249
06037,2018-10-01,1819,-1707,99.61664841182913
06037,2018-11-01,1809,-1715,99.06900328587076
06037,2018-12-01,1804,-1698,98.79518072289156
06037,2019-01-01,1803,-1697,98.74041621029573
06037,2019-02-01,1806,-1694,98.90470974808323
06037,2019-03-01,1811,-1715,99.17853231106243
06037,2019-04-01,1816,-1722,99.45235487404163
06037,2019-05-01,1824,-1732,99.89047097480832
06037,2019-06-01,1831,-1743,100.27382256297919
06037,2019-07-01,1837,-1765,100.60240963855422
06037,2019-08-01,1841,-1793,100.82146768893756
06037,2019-09-01,1842,-1804,100.87623220153341
06037,2019-10-01,1838,-1800,100.65717415115006
06037,2019-11-01,1829,-1789,100.1642935377875
06037,2019-12-01,1821,-1787,99.72617743702081
06037,2020-01-01,1822,-1784,99.78094194961665
06037,2020-02-01,1826,-1786,100
06037,2020-03-01,1826,-1796,100
06037,2020-04-01,1809,-1823,99.06900328587076
06037,2020-05-01,1785,-1863,97.75465498357065
06037,2020-06-01,1767,-1895,96.76889375684556
06037,2020-07-01,1760,-1914,96.3855421686747
06037,2020-08-01,1753,-1929,96.00219058050384
06037,2020-09-01,1739,-1945,95.2354874041621
06037,2020-10-01,1727,-1949,94.57831325301204
06037,2020-11-01,1721,-1937,94.24972617743703
06037,2020-12-01,1716,-1926,93.97590361445783
06037,2021-01-01,1713,-1931,93.81161007667032
06037,2021-02-01,1716,-1936,93.97590361445783
06037,2021-03-01,1722,-1930,94.30449069003286
06041,2018-01-01,2516,-2416,95.48387096774194
06041,2018-02-01,2480,-2564,94.11764705882352
06041,2018-03-01,2491,-2503,94.53510436432637
06041,2018-04-01,2500,-2532,94.87666034155598
06041,2018-05-01,2529,-2519,95.97722960151802
06041,2018-06-01,2565,-2477,97.34345351043643
06041,2018-07-01,2582,-2456,97.98861480075901
06041,2018-08-01,2588,-2392,98.21631878557875
06041,2018-09-01,2603,-2391,98.7855787476281
06041,2018-10-01,2611,-2345,99.08918406072105
06041,2018-11-01,2592,-2440,98.36812144212523
06041,2018-12-01,2554,-2460,96.92599620493358
06041,2019-01-01,2531,-2501,96.05313092979128
06041,2019-02-01,2565,-2395,97.34345351043643
06041,2019-03-01,2595,-2387,98.4819734345351
06041,2019-04-01,2623,-2377,99.54459203036053
06041,2019-05-01,2632,-2426,99.88614800759014
06041,2019-06-01,2659,-2471,100.91081593927893
06041,2019-07-01,2668,-2496,101.25237191650854
06041,2019-08-01,2657,-2519,100.83491461100569
06041,2019-09-01,2675,-2531,101.5180265654649
06041,2019-10-01,2672,-2550,101.40417457305504
06041,2019-11-01,2649,-2535,100.53130929791271
06041,2019-12-01,2611,-2497,99.08918406072105
06041,2020-01-01,2596,-2466,98.51992409867172
06041,2020-02-01,2635,-2495,100
06041,2020-03-01,2650,-2540,100.56925996204933
06041,2020-04-01,2647,-2599,100.45540796963948
06041,2020-05-01,2593,-2671,98.40607210626186
06041,2020-06-01,2552,-2766,96.85009487666034
06041,2020-07-01,2578,-2758,97.83681214421253
06041,2020-08-01,2599,-2715,98.63377609108159
06041,2020-09-01,2602,-2748,98.74762808349146
06041,2020-10-01,2562,-2782,97.22960151802657
06041,2020-11-01,2549,-2749,96.73624288425047
06041,2020-12-01,2566,-2656,97.38140417457305
06041,2021-01-01,2559,-2633,97.1157495256167
06041,2021-02-01,2569,-2701,97.49525616698293
06041,2021-03-01,2554,-2746,96.92599620493358
06053,2018-01-01,1587,-1547,90.01701644923426
06053,2018-02-01,1616,-1590,91.66193987521271
06053,2018-03-01,1630,-1562,92.45604083947816
06053,2018-04-01,1664,-1548,94.38457175269427
06053,2018-05-01,1678,-1484,95.17867271695972
06053,2018-06-01,1701,-1499,96.48326715825299
06053,2018-07-01,1713,-1513,97.16392512762337
06053,2018-08-01,1733,-1497,98.29835507657401
06053,2018-09-01,1728,-1506,98.01474758933637
06053,2018-10-01,1720,-1480,97.5609756097561
06053,2018-11-01,1686,-1474,95.63244469653999
06053,2018-12-01,1667,-1493,94.55473624503688
06053,2019-01-01,1666,-1508,94.49801474758934
06053,2019-02-01,1680,-1552,95.29211571185479
06053,2019-03-01,1712,-1548,97.10720363017583
06053,2019-04-01,1736,-1592,98.46851956891662
06053,2019-05-01,1785,-1571,101.24787294384572
06053,2019-06-01,1820,-1582,103.23312535450937
06053,2019-07-01,1846,-1580,104.70788428814521
06053,2019-08-01,1841,-1625,104.42427680090753
06053,2019-09-01,1834,-1622,104.02722631877481
06053,2019-10-01,1828,-1612,103.68689733408962
06053,2019-11-01,1814,-1558,102.89279636982415
06053,2019-12-01,1793,-1541,101.70164492342597
06053,2020-01-01,1776,-1556,100.73737946681793
06053,2020-02-01,1763,-1597,100
06053,2020-03-01,1779,-1645,100.90754395916053
06053,2020-04-01,1774,-1698,100.62393647192285
06053,2020-05-01,1794,-1776,101.7583664208735
06053,2020-06-01,1792,-1848,101.64492342597843
06053,2020-07-01,1810,-1882,102.66591038003403
06053,2020-08-01,1833,-1849,103.97050482132728
06053,2020-09-01,1857,-1811,105.33182076006807
06053,2020-10-01,1878,-1778,106.52297220646625
06053,2020-11-01,1877,-1751,106.46625070901872
06053,2020-12-01,1878,-1708,106.52297220646625
06053,2021-01-01,1872,-1680,106.18264322178106
06053,2021-02-01,1870,-1656,106.069200226886
06053,2021-03-01,1867,-1691,105.8990357345434
06055,2018-01-01,1821,-1601,91.6918429003021
06055,2018-02-01,1817,-1659,91.49043303121853
06055,2018-03-01,1796,-1696,90.4330312185297
06055,2018-04-01,1818,-1866,91.54078549848943
06055,2018-05-01,1848,-1862,93.05135951661632
06055,2018-06-01,1904,-1728,95.87109768378652
06055,2018-07-01,1920,-1630,96.67673716012085
06055,2018-08-01,1956,-1642,98.48942598187311
06055,2018-09-01,1944,-1738,97.88519637462235
06055,2018-10-01,1922,-1702,96.77744209466263
06055,2018-11-01,1908,-1712,96.07250755287009
06055,2018-12-01,1920,-1696,96.67673716012085
06055,2019-01-01,1941,-1701,97.73413897280967
06055,2019-02-01,1945,-1689,97.93554884189325
06055,2019-03-01,1940,-1652,97.68378650553878
06055,2019-04-01,1948,-1688,98.08660624370594
06055,2019-05-01,1961,-1735,98.74118831822759
06055,2019-06-01,1984,-1824,99.8992950654582
06055,2019-07-01,1987,-1853,100.0503524672709
06055,2019-08-01,1984,-1928,99.8992950654582
06055,2019-09-01,2003,-1885,100.85599194360523
06055,2019-10-01,2003,-1841,100.85599194360523
06055,2019-11-01,2011,-1805,101.2588116817724
06055,2019-12-01,1987,-1853,100.0503524672709
06055,2020-01-01,1993,-1889,100.35246727089628
06055,2020-02-01,1986,-1904,100
06055,2020-03-01,1968,-1912,99.09365558912387
06055,2020-04-01,1946,-1950,97.98590130916415
06055,2020-05-01,1931,-1991,97.2306143001007
06055,2020-06-01,1958,-2010,98.5901309164149
06055,2020-07-01,1975,-1999,99.44612286002014
06055,2020-08-01,2008,-1960,101.10775427995972
06055,2020-09-01,2021,-1985,101.76233635448138
06055,2020-10-01,2044,-1962,102.92044310171198
06055,2020-11-01,2066,-1956,104.0281973816717
06055,2020-12-01,2054,-1920,103.42396777442096
06055,2021-01-01,2045,-1941,102.97079556898288
06055,2021-02-01,2001,-1971,100.75528700906344
06055,2021-03-01,1989,-1947,100.1510574018127
06059,2018-01-01,2026,-1984,95.56603773584905
06059,2018-02-01,2033,-2009,95.89622641509435
06059,2018-03-01,2044,-2018,96.41509433962264
06059,2018-04-01,2044,-2020,96.41509433962264
06059,2018-05-01,2051,-2017,96.74528301886792
06059,2018-06-01,2056,-2022,96.98113207547169
06059,2018-07-01,2067,-2031,97.5
06059,2018-08-01,2072,-2036,97.73584905660377
06059,2018-09-01,2072,-2052,97.73584905660377
06059,2018-10-01,2063,-2025,97.31132075471697
06059,2018-11-01,2060,-2008,97.16981132075472
06059,2018-12-01,2062,-1968,97.26415094339622
06059,2019-01-01,2067,-1985,97.5
06059,2019-02-01,2068,-1998,97.54716981132076
06059,2019-03-01,2068,-2020,97.54716981132076
06059,2019-04-01,2074,-2014,97.83018867924528
06059,2019-05-01,2085,-2017,98.34905660377359
06059,2019-06-01,2099,-2013,99.00943396226415
06059,2019-07-01,2108,-2026,99.43396226415095
06059,2019-08-01,2115,-2029,99.76415094339622
06059,2019-09-01,2116,-2028,99.81132075471699
06059,2019-10-01,2112,-2014,99.62264150943396
06059,2019-11-01,2106,-2014,99.33962264150942
06059,2019-12-01,2103,-2021,99.19811320754717
06059,2020-01-01,2113,-2021,99.66981132075472
06059,2020-02-01,2120,-2016,100
06059,2020-03-01,2128,-2008,100.37735849056604
06059,2020-04-01,2108,-2040,99.43396226415095
06059,2020-05-01,2090,-2080,98.58490566037736
06059,2020-06-01,2076,-2122,97.9245283018868
06059,2020-07-01,2080,-2136,98.11320754716981
06059,2020-08-01,2089,-2141,98.5377358490566
06059,2020-09-01,2095,-2137,98.82075471698113
06059,2020-10-01,2109,-2115,99.4811320754717
06059,2020-11-01,2117,-2095,99.85849056603774
06059,2020-12-01,2121,-2085,100.04716981132076
06059,2021-01-01,2125,-2101,100.23584905660377
06059,2021-02-01,2140,-2100,100.9433962264151
06059,2021-03-01,2160,-2096,101.88679245283019
06061,2018-01-01,1510,-1530,90.85439229843561
06061,2018-02-01,1517,-1497,91.27557160048136
06061,2018-03-01,1549,-1499,93.20096269554753
06061,2018-04-01,1581,-1477,95.12635379061372
06061,2018-05-01,1601,-1535,96.32972322503008
06061,2018-06-01,1611,-1565,96.93140794223827
06061,2018-07-01,1633,-1609,98.25511432009627
06061,2018-08-01,1656,-1612,99.63898916967509
06061,2018-09-01,1662,-1564,100
06061,2018-10-01,1648,-1488,99.15764139590854
06061,2018-11-01,1621,-1441,97.53309265944645
06061,2018-12-01,1616,-1410,97.23225030084237
06061,2019-01-01,1618,-1402,97.352587244284
06061,2019-02-01,1638,-1396,98.55595667870037
06061,2019-03-01,1650,-1448,99.27797833935018
06061,2019-04-01,1661,-1501,99.93983152827917
06061,2019-05-01,1678,-1524,100.9626955475331
06061,2019-06-01,1701,-1521,102.3465703971119
06061,2019-07-01,1721,-1545,103.54993983152826
06061,2019-08-01,1720,-1592,103.48977135980746
06061,2019-09-01,1702,-1622,102.40673886883273
06061,2019-10-01,1685,-1611,101.38387484957883
06061,2019-11-01,1663,-1579,100.06016847172081
06061,2019-12-01,1646,-1586,99.03730445246691
06061,2020-01-01,1646,-1590,99.03730445246691
06061,2020-02-01,1662,-1614,100
06061,2020-03-01,1672,-1628,100.60168471720819
06061,2020-04-01,1664,-1658,100.12033694344164
06061,2020-05-01,1657,-1699,99.69915764139591
06061,2020-06-01,1674,-1728,100.72202166064983
06061,2020-07-01,1706,-1736,102.647412755716
06061,2020-08-01,1738,-1702,104.57280385078218
06061,2020-09-01,1762,-1642,106.01684717208182
06061,2020-10-01,1794,-1576,107.94223826714801
06061,2020-11-01,1815,-1511,109.2057761732852
06061,2020-12-01,1818,-1474,109.38628158844766
06061,2021-01-01,1812,-1480,109.02527075812274
06061,2021-02-01,1816,-1508,109.265944645006
06061,2021-03-01,1836,-1508,110.46931407942238
06065,2018-01-01,1477,-1317,92.25484072454717
06065,2018-02-01,1482,-1358,92.56714553404123
06065,2018-03-01,1491,-1369,93.12929419113054
06065,2018-04-01,1501,-1379,93.75390381011867
06065,2018-05-01,1515,-1381,94.62835727670206
06065,2018-06-01,1528,-1380,95.44034978138663
06065,2018-07-01,1533,-1367,95.75265459088071
06065,2018-08-01,1537,-1369,96.00249843847595
06065,2018-09-01,1540,-1390,96.18988132417239
06065,2018-10-01,1543,-1397,96.37726420986883
06065,2018-11-01,1547,-1401,96.62710805746408
06065,2018-12-01,1543,-1391,96.37726420986883
06065,2019-01-01,1540,-1414,96.18988132417239
06065,2019-02-01,1540,-1424,96.18988132417239
06065,2019-03-01,1550,-1432,96.81449094316052
06065,2019-04-01,1564,-1438,97.68894440974391
06065,2019-05-01,1576,-1454,98.43847595252967
06065,2019-06-01,1588,-1468,99.18800749531543
06065,2019-07-01,1596,-1470,99.68769519050593
06065,2019-08-01,1601,-1473,100
06065,2019-09-01,1604,-1476,100.18738288569644
06065,2019-10-01,1602,-1484,100.06246096189881
06065,2019-11-01,1598,-1496,99.81261711430356
06065,2019-12-01,1594,-1492,99.5627732667083
06065,2020-01-01,1598,-1482,99.81261711430356
06065,2020-02-01,1601,-1479,100
06065,2020-03-01,1603,-1497,100.12492192379763
06065,2020-04-01,1601,-1527,100
06065,2020-05-01,1605,-1547,100.24984384759526
